"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"13-RIOG-0.7-07112018-W","Cadmium",2018-07-11 13:00:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RIOG-0.7-07112018-W","Calcium",2018-07-11 13:00:00,"7440-70-2",TRUE,71700,"ug/l",110,"ug/l",1000,"","A",""
"13-RIOG-0.7-07112018-W","CHLORIDE (AS CL)",2018-07-11 13:00:00,"16887-00-6",TRUE,270,"mg/l",0.6,"mg/l",10,"","A",""
"13-RIOG-0.7-07112018-W","Chlorophyll A",2018-07-11 13:00:00,"479-61-8",TRUE,1.1,"ug/l",NA,"ug/l",0.066,"","A",""
"13-RIOG-0.7-07112018-W","Copper",2018-07-11 13:00:00,"7440-50-8",TRUE,16.8,"ug/l",0.66,"ug/l",1,"","A",""
"13-RIOG-0.7-07112018-W","HARDNESS (AS CACO3)",2018-07-11 13:00:00,"HARD",TRUE,238,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RIOG-0.7-07112018-W","Iron",2018-07-11 13:00:00,"7439-89-6",TRUE,418,"ug/l",13,"ug/l",100,"","A",""
"13-RIOG-0.7-07112018-W","Lead",2018-07-11 13:00:00,"7439-92-1",TRUE,2.7,"ug/l",0.067,"ug/l",1,"","A",""
"13-RIOG-0.7-07112018-W","Magnesium",2018-07-11 13:00:00,"7439-95-4",TRUE,14300,"ug/l",29,"ug/l",1000,"","A",""
"13-RIOG-0.7-07112018-W","Nickel",2018-07-11 13:00:00,"7440-02-0",TRUE,3.3,"ug/l",0.26,"ug/l",1,"","A",""
"13-RIOG-0.7-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 13:00:00,"NO3NO2N",TRUE,23.4,"mg/l",0.02,"mg/l",0.06,"","A",""
"13-RIOG-0.7-07112018-W","Nitrogen",2018-07-11 13:00:00,"KN",TRUE,24.2,"mg/l",NA,"mg/l",0.2,"","A",""
"13-RIOG-0.7-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 13:00:00,"7664-41-7",TRUE,0.034,"mg/l",8e-04,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"13-RIOG-0.7-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 13:00:00,"KN",TRUE,0.84,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-RIOG-0.7-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 13:00:00,"14797-55-8",TRUE,23.3,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RIOG-0.7-07112018-W","NITROGEN, NITRITE",2018-07-11 13:00:00,"14797-65-0",TRUE,0.045,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-RIOG-0.7-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 13:00:00,"7723-14-0",TRUE,2.67,"mg/l",0.2,"mg/l",0.5,"","A",""
"13-RIOG-0.7-07112018-W","Silver",2018-07-11 13:00:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RIOG-0.7-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 13:00:00,"TDS",TRUE,767,"mg/l",4,"mg/l",10,"","A",""
"13-RIOG-0.7-07112018-W","TURBIDITY",2018-07-11 13:00:00,"TURB",TRUE,10.6,"ntu",0.06,"ntu",0.1,"","A",""
"13-RIOG-0.7-07112018-W","Zinc",2018-07-11 13:00:00,"7440-66-6",TRUE,36,"ug/l",2.5,"ug/l",5,"","A",""
"13-RIOG-0.7-07252018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-25 11:45:00,"ALK",TRUE,76,"mg/l",1,"mg/l",2,"","A",""
"13-RIOG-0.7-07252018-WS","Aluminum",2018-07-25 11:45:00,"7429-90-5",TRUE,3400,"ug/l",115,"ug/l",500,"","A",""
"13-RIOG-0.7-07252018-WS","Arsenic",2018-07-25 11:45:00,"7440-38-2",TRUE,2.4,"ug/l",0.39,"ug/l",1,"","A",""
"13-RIOG-0.7-07252018-WS","Cadmium",2018-07-25 11:45:00,"7440-43-9",TRUE,0.2,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-07252018-WS","Calcium",2018-07-25 11:45:00,"7440-70-2",TRUE,35800,"ug/l",110,"ug/l",1000,"","A",""
"13-RIOG-0.7-07252018-WS","CHLORIDE (AS CL)",2018-07-25 11:45:00,"16887-00-6",TRUE,132,"mg/l",2,"mg/l",20,"","A",""
"13-RIOG-0.7-07252018-WS","Chlorophyll A",2018-07-25 11:45:00,"479-61-8",TRUE,11,"ug/l",NA,"ug/l",0.95,"","A",""
"13-RIOG-0.7-07252018-WS","Copper",2018-07-25 11:45:00,"7440-50-8",TRUE,24.2,"ug/l",0.66,"ug/l",1,"","A",""
"13-RIOG-0.7-07252018-WS","HARDNESS (AS CACO3)",2018-07-25 11:45:00,"HARD",TRUE,122,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RIOG-0.7-07252018-WS","Iron",2018-07-25 11:45:00,"7439-89-6",TRUE,6410,"ug/l",13,"ug/l",100,"N","R","lab error"
"13-RIOG-0.7-07252018-WS","Lead",2018-07-25 11:45:00,"7439-92-1",TRUE,40,"ug/l",0.067,"ug/l",1,"","A",""
"13-RIOG-0.7-07252018-WS","Magnesium",2018-07-25 11:45:00,"7439-95-4",TRUE,7850,"ug/l",29,"ug/l",1000,"","A",""
"13-RIOG-0.7-07252018-WS","Nickel",2018-07-25 11:45:00,"7440-02-0",TRUE,6.6,"ug/l",0.26,"ug/l",1,"","A",""
"13-RIOG-0.7-07252018-WS","Nitrate+Nitrite as Nitrogen",2018-07-25 11:45:00,"NO3NO2N",TRUE,3.32,"mg/l",0.0013,"mg/l",0.004,"","A",""
"13-RIOG-0.7-07252018-WS","Nitrogen",2018-07-25 11:45:00,"KN",TRUE,5.98,"mg/l",NA,"mg/l",0.2,"","A",""
"13-RIOG-0.7-07252018-WS","Nitrogen, ammonia (As N)",2018-07-25 11:45:00,"7664-41-7",TRUE,0.0829,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error ; Precision error"
"13-RIOG-0.7-07252018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-25 11:45:00,"KN",TRUE,2.66,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-RIOG-0.7-07252018-WS","NITROGEN, NITRATE (AS N)",2018-07-25 11:45:00,"14797-55-8",TRUE,3.3,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RIOG-0.7-07252018-WS","NITROGEN, NITRITE",2018-07-25 11:45:00,"14797-65-0",TRUE,0.015,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-RIOG-0.7-07252018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-25 11:45:00,"7723-14-0",TRUE,1,"mg/l",0.2,"mg/l",0.5,"","A",""
"13-RIOG-0.7-07252018-WS","Silver",2018-07-25 11:45:00,"7440-22-4",TRUE,0.29,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-07252018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-25 11:45:00,"TDS",TRUE,380,"mg/l",4,"mg/l",10,"","A",""
"13-RIOG-0.7-07252018-WS","TURBIDITY",2018-07-25 11:45:00,"TURB",TRUE,101,"ntu",0.06,"ntu",0.1,"","A",""
"13-RIOG-0.7-07252018-WS","Zinc",2018-07-25 11:45:00,"7440-66-6",TRUE,112,"ug/l",2.5,"ug/l",5,"","A",""
"13-RIOG-0.7-08142018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-14 14:45:00,"ALK",TRUE,120,"mg/l",1,"mg/l",2,"","A",""
"13-RIOG-0.7-08142018-WS","Aluminum",2018-08-14 14:45:00,"7429-90-5",TRUE,657,"ug/l",23,"ug/l",100,"","A",""
"13-RIOG-0.7-08142018-WS","Arsenic",2018-08-14 14:45:00,"7440-38-2",TRUE,1.4,"ug/l",0.39,"ug/l",1,"","A",""
"13-RIOG-0.7-08142018-WS","Cadmium",2018-08-14 14:45:00,"7440-43-9",TRUE,0.14,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-08142018-WS","Calcium",2018-08-14 14:45:00,"7440-70-2",TRUE,44800,"ug/l",110,"ug/l",1000,"","A",""
"13-RIOG-0.7-08142018-WS","CHLORIDE (AS CL)",2018-08-14 14:45:00,"16887-00-6",TRUE,136,"mg/l",0.6,"mg/l",10,"","A",""
"13-RIOG-0.7-08142018-WS","Chlorophyll A",2018-08-14 14:45:00,"479-61-8",TRUE,6.66,"ug/l",NA,"ug/l",0.32,"","A",""
"13-RIOG-0.7-08142018-WS","Copper",2018-08-14 14:45:00,"7440-50-8",TRUE,8.5,"ug/l",0.66,"ug/l",1,"","A",""
"13-RIOG-0.7-08142018-WS","HARDNESS (AS CACO3)",2018-08-14 14:45:00,"HARD",TRUE,148,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RIOG-0.7-08142018-WS","Iron",2018-08-14 14:45:00,"7439-89-6",TRUE,2220,"ug/l",13,"ug/l",100,"","A",""
"13-RIOG-0.7-08142018-WS","Lead",2018-08-14 14:45:00,"7439-92-1",TRUE,9.3,"ug/l",0.067,"ug/l",1,"","A",""
"13-RIOG-0.7-08142018-WS","Magnesium",2018-08-14 14:45:00,"7439-95-4",TRUE,8710,"ug/l",29,"ug/l",1000,"","A",""
"13-RIOG-0.7-08142018-WS","Nickel",2018-08-14 14:45:00,"7440-02-0",TRUE,2.6,"ug/l",0.26,"ug/l",1,"","A",""
"13-RIOG-0.7-08142018-WS","Nitrate+Nitrite as Nitrogen",2018-08-14 14:45:00,"NO3NO2N",TRUE,1.41,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-RIOG-0.7-08142018-WS","Nitrogen",2018-08-14 14:45:00,"KN",TRUE,2.49,"mg/l",NA,"mg/l",0.2,"","A",""
"13-RIOG-0.7-08142018-WS","Nitrogen, ammonia (As N)",2018-08-14 14:45:00,"7664-41-7",TRUE,0.0676,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"13-RIOG-0.7-08142018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-14 14:45:00,"KN",TRUE,1.08,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-RIOG-0.7-08142018-WS","NITROGEN, NITRATE (AS N)",2018-08-14 14:45:00,"14797-55-8",TRUE,1.39,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RIOG-0.7-08142018-WS","NITROGEN, NITRITE",2018-08-14 14:45:00,"14797-65-0",TRUE,0.02,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-RIOG-0.7-08142018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-14 14:45:00,"7723-14-0",TRUE,0.49,"mg/l",0.04,"mg/l",0.1,"","A",""
"13-RIOG-0.7-08142018-WS","Silver",2018-08-14 14:45:00,"7440-22-4",TRUE,0.055,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-08142018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-14 14:45:00,"TDS",TRUE,401,"mg/l",4,"mg/l",10,"","A",""
"13-RIOG-0.7-08142018-WS","TURBIDITY",2018-08-14 14:45:00,"TURB",TRUE,9.43,"ntu",0.06,"ntu",0.1,"","A",""
"13-RIOG-0.7-08142018-WS","Zinc",2018-08-14 14:45:00,"7440-66-6",TRUE,33.1,"ug/l",2.5,"ug/l",5,"","A",""
"13-RIOG-0.7-09062018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-06 11:15:00,"ALK",TRUE,112,"mg/l",1,"mg/l",2,"","A",""
"13-RIOG-0.7-09062018-W","Aluminum",2018-09-06 11:15:00,"7429-90-5",TRUE,55.9,"ug/l",2.3,"ug/l",10,"","A",""
"13-RIOG-0.7-09062018-W","Arsenic",2018-09-06 11:15:00,"7440-38-2",TRUE,1.7,"ug/l",0.39,"ug/l",1,"","A",""
"13-RIOG-0.7-09062018-W","Cadmium",2018-09-06 11:15:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RIOG-0.7-09062018-W","Calcium",2018-09-06 11:15:00,"7440-70-2",TRUE,66800,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"13-RIOG-0.7-09062018-W","CHLORIDE (AS CL)",2018-09-06 11:15:00,"16887-00-6",TRUE,224,"mg/l",0.5,"mg/l",8,"","A",""
"13-RIOG-0.7-09062018-W","Chlorophyll A",2018-09-06 11:15:00,"479-61-8",TRUE,0.715,"ug/l",NA,"ug/l",0.053,"","A",""
"13-RIOG-0.7-09062018-W","Copper",2018-09-06 11:15:00,"7440-50-8",TRUE,9.4,"ug/l",0.66,"ug/l",1,"","A",""
"13-RIOG-0.7-09062018-W","HARDNESS (AS CACO3)",2018-09-06 11:15:00,"HARD",TRUE,218,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RIOG-0.7-09062018-W","Iron",2018-09-06 11:15:00,"7439-89-6",TRUE,392,"ug/l",13,"ug/l",100,"","A",""
"13-RIOG-0.7-09062018-W","Lead",2018-09-06 11:15:00,"7439-92-1",TRUE,0.82,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-09062018-W","Magnesium",2018-09-06 11:15:00,"7439-95-4",TRUE,12300,"ug/l",29,"ug/l",1000,"","A",""
"13-RIOG-0.7-09062018-W","Nickel",2018-09-06 11:15:00,"7440-02-0",TRUE,2.2,"ug/l",0.26,"ug/l",1,"","A",""
"13-RIOG-0.7-09062018-W","Nitrate+Nitrite as Nitrogen",2018-09-06 11:15:00,"NO3NO2N",TRUE,14,"mg/l",0.007,"mg/l",0.02,"","A",""
"13-RIOG-0.7-09062018-W","Nitrogen",2018-09-06 11:15:00,"KN",TRUE,14.8,"mg/l",NA,"mg/l",0.1,"","A",""
"13-RIOG-0.7-09062018-W","Nitrogen, ammonia (As N)",2018-09-06 11:15:00,"7664-41-7",TRUE,0.0414,"mg/l",8e-04,"mg/l",0.005,"","A",""
"13-RIOG-0.7-09062018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-06 11:15:00,"KN",TRUE,0.78,"mg/l",0.08,"mg/l",0.1,"","A",""
"13-RIOG-0.7-09062018-W","NITROGEN, NITRATE (AS N)",2018-09-06 11:15:00,"14797-55-8",TRUE,14,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RIOG-0.7-09062018-W","NITROGEN, NITRITE",2018-09-06 11:15:00,"14797-65-0",TRUE,0.031,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-RIOG-0.7-09062018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-06 11:15:00,"7723-14-0",TRUE,1.64,"mg/l",0.2,"mg/l",0.5,"","A",""
"13-RIOG-0.7-09062018-W","Silver",2018-09-06 11:15:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RIOG-0.7-09062018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-06 11:15:00,"TDS",TRUE,624,"mg/l",4,"mg/l",10,"","A",""
"13-RIOG-0.7-09062018-W","TURBIDITY",2018-09-06 11:15:00,"TURB",TRUE,2.3,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"13-RIOG-0.7-09062018-W","Zinc",2018-09-06 11:15:00,"7440-66-6",TRUE,14.9,"ug/l",2.5,"ug/l",5,"","A",""
"13-RIOG-0.7-10042018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-04 11:15:00,"ALK",TRUE,99.2,"mg/l",1,"mg/l",2,"","A",""
"13-RIOG-0.7-10042018-W","Aluminum",2018-10-04 11:15:00,"7429-90-5",TRUE,167,"ug/l",11.5,"ug/l",50,"","A",""
"13-RIOG-0.7-10042018-W","Arsenic",2018-10-04 11:15:00,"7440-38-2",TRUE,0.89,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-10042018-W","Cadmium",2018-10-04 11:15:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RIOG-0.7-10042018-W","Calcium",2018-10-04 11:15:00,"7440-70-2",TRUE,34500,"ug/l",110,"ug/l",1000,"","A",""
"13-RIOG-0.7-10042018-W","CHLORIDE (AS CL)",2018-10-04 11:15:00,"16887-00-6",TRUE,86,"mg/l",0.2,"mg/l",2,"","A",""
"13-RIOG-0.7-10042018-W","Chlorophyll A",2018-10-04 11:15:00,"479-61-8",TRUE,3.33,"ug/l",NA,"ug/l",0.17,"","A",""
"13-RIOG-0.7-10042018-W","Copper",2018-10-04 11:15:00,"7440-50-8",TRUE,4.6,"ug/l",0.66,"ug/l",1,"","A",""
"13-RIOG-0.7-10042018-W","HARDNESS (AS CACO3)",2018-10-04 11:15:00,"HARD",TRUE,113,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RIOG-0.7-10042018-W","Iron",2018-10-04 11:15:00,"7439-89-6",TRUE,498,"ug/l",13,"ug/l",100,"","A",""
"13-RIOG-0.7-10042018-W","Lead",2018-10-04 11:15:00,"7439-92-1",TRUE,1.4,"ug/l",0.067,"ug/l",1,"","A",""
"13-RIOG-0.7-10042018-W","Magnesium",2018-10-04 11:15:00,"7439-95-4",TRUE,6590,"ug/l",29,"ug/l",1000,"","A",""
"13-RIOG-0.7-10042018-W","Nickel",2018-10-04 11:15:00,"7440-02-0",TRUE,1.4,"ug/l",0.26,"ug/l",1,"","A",""
"13-RIOG-0.7-10042018-W","Nitrate+Nitrite as Nitrogen",2018-10-04 11:15:00,"NO3NO2N",TRUE,0.931,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-RIOG-0.7-10042018-W","Nitrogen",2018-10-04 11:15:00,"KN",TRUE,1.69,"mg/l",NA,"mg/l",0.1,"","A",""
"13-RIOG-0.7-10042018-W","Nitrogen, ammonia (As N)",2018-10-04 11:15:00,"7664-41-7",TRUE,0.0317,"mg/l",8e-04,"mg/l",0.005,"","A",""
"13-RIOG-0.7-10042018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-04 11:15:00,"KN",TRUE,0.76,"mg/l",0.08,"mg/l",0.1,"","A",""
"13-RIOG-0.7-10042018-W","NITROGEN, NITRATE (AS N)",2018-10-04 11:15:00,"14797-55-8",TRUE,0.908,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RIOG-0.7-10042018-W","NITROGEN, NITRITE",2018-10-04 11:15:00,"14797-65-0",TRUE,0.024,"mg/l",0.007,"mg/l",0.01,"","A",""
"13-RIOG-0.7-10042018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-04 11:15:00,"7723-14-0",TRUE,0.247,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-RIOG-0.7-10042018-W","Silver",2018-10-04 11:15:00,"7440-22-4",TRUE,0.05,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"13-RIOG-0.7-10042018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-04 11:15:00,"TDS",TRUE,287,"mg/l",4,"mg/l",10,"","A",""
"13-RIOG-0.7-10042018-W","TURBIDITY",2018-10-04 11:15:00,"TURB",TRUE,3.02,"ntu",0.06,"ntu",0.1,"","A",""
"13-RIOG-0.7-10042018-W","Zinc",2018-10-04 11:15:00,"7440-66-6",TRUE,10.9,"ug/l",2.5,"ug/l",5,"","A",""
"13-RUTG-1.5-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 10:15:00,"ALK",TRUE,96,"mg/l",1,"mg/l",2,"","A",""
"13-RUTG-1.5-07112018-W","Aluminum",2018-07-11 10:15:00,"7429-90-5",TRUE,109,"ug/l",2.3,"ug/l",10,"","A",""
"13-RUTG-1.5-07112018-W","Arsenic",2018-07-11 10:15:00,"7440-38-2",TRUE,0.94,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"13-RUTG-1.5-07112018-W","Cadmium",2018-07-11 10:15:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07112018-W","Calcium",2018-07-11 10:15:00,"7440-70-2",TRUE,42400,"ug/l",110,"ug/l",1000,"","A",""
"13-RUTG-1.5-07112018-W","CHLORIDE (AS CL)",2018-07-11 10:15:00,"16887-00-6",TRUE,73.8,"mg/l",0.2,"mg/l",2,"","A",""
"13-RUTG-1.5-07112018-W","Chlorophyll A",2018-07-11 10:15:00,"479-61-8",TRUE,1.68,"ug/l",NA,"ug/l",0.06,"","A",""
"13-RUTG-1.5-07112018-W","Copper",2018-07-11 10:15:00,"7440-50-8",TRUE,1.5,"ug/l",0.66,"ug/l",1,"","A",""
"13-RUTG-1.5-07112018-W","HARDNESS (AS CACO3)",2018-07-11 10:15:00,"HARD",TRUE,132,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RUTG-1.5-07112018-W","Iron",2018-07-11 10:15:00,"7439-89-6",TRUE,300,"ug/l",13,"ug/l",100,"","A",""
"13-RUTG-1.5-07112018-W","Lead",2018-07-11 10:15:00,"7439-92-1",TRUE,0.52,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"13-RUTG-1.5-07112018-W","Magnesium",2018-07-11 10:15:00,"7439-95-4",TRUE,6390,"ug/l",29,"ug/l",1000,"","A",""
"13-RUTG-1.5-07112018-W","Nickel",2018-07-11 10:15:00,"7440-02-0",TRUE,1.6,"ug/l",0.26,"ug/l",1,"","A",""
"13-RUTG-1.5-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 10:15:00,"NO3NO2N",TRUE,0.441,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-RUTG-1.5-07112018-W","Nitrogen",2018-07-11 10:15:00,"KN",TRUE,1.36,"mg/l",NA,"mg/l",0.2,"","A",""
"13-RUTG-1.5-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 10:15:00,"7664-41-7",TRUE,0.0188,"mg/l",8e-04,"mg/l",0.005,"","T",""
"13-RUTG-1.5-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 10:15:00,"KN",TRUE,0.92,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-RUTG-1.5-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 10:15:00,"14797-55-8",TRUE,0.441,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RUTG-1.5-07112018-W","NITROGEN, NITRITE",2018-07-11 10:15:00,"14797-65-0",TRUE,NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 10:15:00,"7723-14-0",TRUE,0.0723,"mg/l",0.002,"mg/l",0.005,"","A",""
"13-RUTG-1.5-07112018-W","Silver",2018-07-11 10:15:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 10:15:00,"TDS",TRUE,253,"mg/l",4,"mg/l",10,"","A",""
"13-RUTG-1.5-07112018-W","TURBIDITY",2018-07-11 10:15:00,"TURB",TRUE,4.94,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"13-RUTG-1.5-07112018-W","Zinc",2018-07-11 10:15:00,"7440-66-6",TRUE,5.4,"ug/l",2.5,"ug/l",5,"","A",""
"13-RUTG-1.5-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 14:45:00,"ALK",TRUE,46.4,"mg/l",1,"mg/l",2,"","A",""
"13-RUTG-1.5-07242018-WS","Aluminum",2018-07-24 14:45:00,"7429-90-5",TRUE,1270,"ug/l",23,"ug/l",100,"","A",""
"13-RUTG-1.5-07242018-WS","Arsenic",2018-07-24 14:45:00,"7440-38-2",TRUE,1.1,"ug/l",0.39,"ug/l",1,"","A",""
"13-RUTG-1.5-07242018-WS","Cadmium",2018-07-24 14:45:00,"7440-43-9",TRUE,NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07242018-WS","Calcium",2018-07-24 14:45:00,"7440-70-2",TRUE,21400,"ug/l",110,"ug/l",1000,"","A",""
"13-RUTG-1.5-07242018-WS","CHLORIDE (AS CL)",2018-07-24 14:45:00,"16887-00-6",TRUE,51.3,"mg/l",0.2,"mg/l",2,"","A",""
"13-RUTG-1.5-07242018-WS","Chlorophyll A",2018-07-24 14:45:00,"479-61-8",TRUE,7.53,"ug/l",NA,"ug/l",0.26,"","A",""
"13-RUTG-1.5-07242018-WS","Copper",2018-07-24 14:45:00,"7440-50-8",TRUE,4,"ug/l",0.66,"ug/l",1,"","A",""
"13-RUTG-1.5-07242018-WS","HARDNESS (AS CACO3)",2018-07-24 14:45:00,"HARD",TRUE,68.8,"mg/l",NA,"mg/l",6.62,"","A",""
"13-RUTG-1.5-07242018-WS","Iron",2018-07-24 14:45:00,"7439-89-6",TRUE,2560,"ug/l",13,"ug/l",100,"N","R","lab error"
"13-RUTG-1.5-07242018-WS","Lead",2018-07-24 14:45:00,"7439-92-1",TRUE,2.5,"ug/l",0.067,"ug/l",1,"","A",""
"13-RUTG-1.5-07242018-WS","Magnesium",2018-07-24 14:45:00,"7439-95-4",TRUE,3700,"ug/l",29,"ug/l",1000,"","A",""
"13-RUTG-1.5-07242018-WS","Nickel",2018-07-24 14:45:00,"7440-02-0",TRUE,2.5,"ug/l",0.26,"ug/l",1,"","A",""
"13-RUTG-1.5-07242018-WS","Nitrate+Nitrite as Nitrogen",2018-07-24 14:45:00,"NO3NO2N",TRUE,0.429,"mg/l",7e-04,"mg/l",0.002,"","A",""
"13-RUTG-1.5-07242018-WS","Nitrogen",2018-07-24 14:45:00,"KN",TRUE,1.25,"mg/l",NA,"mg/l",0.2,"","A",""
"13-RUTG-1.5-07242018-WS","Nitrogen, ammonia (As N)",2018-07-24 14:45:00,"7664-41-7",TRUE,0.033,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"13-RUTG-1.5-07242018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-24 14:45:00,"KN",TRUE,0.82,"mg/l",0.08,"mg/l",0.2,"","A",""
"13-RUTG-1.5-07242018-WS","NITROGEN, NITRATE (AS N)",2018-07-24 14:45:00,"14797-55-8",TRUE,0.429,"mg/l",NA,"mg/l",0.01,"","A",""
"13-RUTG-1.5-07242018-WS","NITROGEN, NITRITE",2018-07-24 14:45:00,"14797-65-0",TRUE,NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07242018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-24 14:45:00,"7723-14-0",TRUE,0.15,"mg/l",0.01,"mg/l",0.025,"","A",""
"13-RUTG-1.5-07242018-WS","Silver",2018-07-24 14:45:00,"7440-22-4",TRUE,NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"13-RUTG-1.5-07242018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-24 14:45:00,"TDS",TRUE,168,"mg/l",4,"mg/l",10,"","A",""
"13-RUTG-1.5-07242018-WS","TURBIDITY",2018-07-24 14:45:00,"TURB",TRUE,18,"ntu",0.06,"ntu",0.1,"","A",""
