"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"17RockIntS1-08_08m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.54,"mg/l",0.04,"mg/l",0.06,"","A",""
"17RockIntS1-08_09m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.458,"mg/l",0.02,"mg/l",0.03,"","A",""
"17RockIntS1-08_09m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.569,"mg/l",0.02,"mg/l",0.03,"","A",""
"17RockIntS1-08_10m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.746,"mg/l",0.04,"mg/l",0.06,"","A",""
"17RockIntS1-08_10m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.95,"mg/l",0.02,"mg/l",0.03,"","A",""
"17RockIntS1-08_1m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0219,"mg/l",0.002,"mg/l",0.003,"B","R","lab error"
"17RockIntS2-08_01m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.0183,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_01m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0196,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_02m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.0082,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_02m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0223,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_03m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.0161,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_03m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0217,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_04m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.013,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_04m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0205,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_05m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.0133,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_05m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.0237,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_06m","PHOSPHORUS, DISSOLVED (AS P)",2017-08-22,"7723-14-0","D",0.0419,"mg/l",0.002,"mg/l",0.003,"","A",""
"17RockIntS2-08_06m","PHOSPHORUS, TOTAL (AS P)",2017-08-22,"7723-14-0","T",0.18,"mg/l",0.008,"mg/l",0.012,"","A",""
"17SOO001","ALKALINITY, TOTAL (AS CaCO3)",2017-06-27,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17SOO001","Chlorophyll A",2017-06-27,"479-61-8","T",5.96,"ug/l",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error"
"17SOO001","Color, True",2017-06-27,"COLOR","T",31,"color unit",NA,"color unit",1,"","A",""
"17SOO001","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.0029,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO001","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17SOO001","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",0.47,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO001","pH of Color Analysis",2017-06-27,"PHCOLOR","T",4.94,"pH units",NA,"pH units",NA,"","A",""
"17SOO001","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0057,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO001","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0171,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO001","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",5.7,"mg/l",0.05,"mg/l",1,"","T",""
"17SOO002","Color, True",2017-06-27,"COLOR","T",35,"color unit",NA,"color unit",1,"","A",""
"17SOO002","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.0027,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO002","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",0.362,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO002","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",0.92,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO002","pH of Color Analysis",2017-06-27,"PHCOLOR","T",5.6,"pH units",NA,"pH units",NA,"","A",""
"17SOO002","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0086,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO002","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0377,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO002","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",6.9,"mg/l",0.05,"mg/l",1,"","T",""
"17SOO003","ALKALINITY, TOTAL (AS CaCO3)",2017-06-28,"ALK","T",90.8,"mg/l",1,"mg/l",2,"","A",""
"17SOO003","Chlorophyll A",2017-06-28,"479-61-8","T",23.4,"ug/l",NA,"ug/l",0.8,"","A",""
"17SOO003","Color, True",2017-06-28,"COLOR","T",33,"color unit",NA,"color unit",1,"","A",""
"17SOO003","Nitrate+Nitrite as Nitrogen",2017-06-28,"NO3NO2N","T",0.116,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO003","Nitrogen, ammonia (As N)",2017-06-28,"7664-41-7","T",0.124,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO003","NITROGEN, KJELDAHL, TOTAL",2017-06-28,"KN","T",0.94,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO003","pH of Color Analysis",2017-06-28,"PHCOLOR","T",7.88,"pH units",NA,"pH units",NA,"","A",""
"17SOO003","PHOSPHORUS, DISSOLVED (AS P)",2017-06-28,"7723-14-0","D",0.0323,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO003","PHOSPHORUS, TOTAL (AS P)",2017-06-28,"7723-14-0","T",0.0698,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO003","TOTAL ORGANIC CARBON",2017-06-28,"TOC","T",5,"mg/l",0.05,"mg/l",1,"","T",""
"17SOO005","ALKALINITY, TOTAL (AS CaCO3)",2017-06-27,"ALK","T",57.6,"mg/l",1,"mg/l",2,"","A",""
"17SOO005","Chlorophyll A",2017-06-27,"479-61-8","T",78.5,"ug/l",NA,"ug/l",4,"","A",""
"17SOO005","Color, True",2017-06-27,"COLOR","T",26,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17SOO005","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.0042,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO005","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",0.0112,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO005","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",1.72,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO005","pH of Color Analysis",2017-06-27,"PHCOLOR","T",8.01,"pH units",NA,"pH units",NA,"","A",""
"17SOO005","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0173,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO005","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0981,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO005","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",9.7,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO007","ALKALINITY, TOTAL (AS CaCO3)",2017-06-28,"ALK","T",115,"mg/l",1,"mg/l",2,"","A",""
"17SOO007","Carbon, Dissolved Organic (DOC)",2017-06-28,"DOC","D",3.9,"mg/l",0.05,"mg/l",1,"","A",""
"17SOO007","Chlorophyll A",2017-06-28,"479-61-8","T",2.09,"ug/l",NA,"ug/l",0.16,"","T",""
"17SOO007","Color, True",2017-06-28,"COLOR","T",28,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"17SOO007","Nitrate+Nitrite as Nitrogen",2017-06-28,"NO3NO2N","T",0.157,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO007","Nitrogen, ammonia (As N)",2017-06-28,"7664-41-7","T",0.045,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO007","NITROGEN, KJELDAHL, TOTAL",2017-06-28,"KN","T",0.38,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO007","pH of Color Analysis",2017-06-28,"PHCOLOR","T",7.98,"pH units",NA,"pH units",NA,"","A",""
"17SOO007","PHOSPHORUS, DISSOLVED (AS P)",2017-06-28,"7723-14-0","D",0.0108,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO007","PHOSPHORUS, TOTAL (AS P)",2017-06-28,"7723-14-0","T",0.0138,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO007","SULFATE (AS SO4)",2017-06-28,"14808-79-8","T",7.8,"mg/l",0.2,"mg/l",2,"","A",""
"17SOO007","UV 254",2017-06-28,"UV254","T",0.102,"1/cm",NA,"1/cm",NA,"","A",""
"17SOO008","Arsenic",2017-06-28,"7440-38-2","T",0.827,"ug/l",0.389,"ug/l",1,"J","J","estimated value due to lab error"
"17SOO008","Iron",2017-06-28,"7439-89-6","T",613,"ug/l",55.4,"ug/l",100,"","A",""
"17SOO008","Manganese",2017-06-28,"7439-96-5","T",377,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"17SOO008","Nitrate+Nitrite as Nitrogen",2017-06-28,"NO3NO2N","T",0.119,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO008","Nitrogen, ammonia (As N)",2017-06-28,"7664-41-7","T",0.218,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO008","NITROGEN, KJELDAHL, TOTAL",2017-06-28,"KN","T",0.57,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO008","PHOSPHORUS, DISSOLVED (AS P)",2017-06-28,"7723-14-0","D",0.016,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO008","PHOSPHORUS, TOTAL (AS P)",2017-06-28,"7723-14-0","T",0.0203,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO008","SULFATE (AS SO4)",2017-06-28,"14808-79-8","T",6.9,"mg/l",0.2,"mg/l",2,"","A",""
"17SOO008","TOTAL ORGANIC CARBON",2017-06-28,"TOC","T",3.7,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"17SOO008","UV 254",2017-06-28,"UV254","T",0.117,"1/cm",NA,"1/cm",NA,"","A",""
"17SOO009","ALKALINITY, TOTAL (AS CaCO3)",2017-06-27,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17SOO009","Chlorophyll A",2017-06-27,"479-61-8","T",64.6,"ug/l",NA,"ug/l",4,"","A",""
"17SOO009","Color, True",2017-06-27,"COLOR","T",50,"color unit",NA,"color unit",1,"","A",""
"17SOO009","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17SOO009","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17SOO009","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",0.69,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO009","pH of Color Analysis",2017-06-27,"PHCOLOR","T",5.32,"pH units",NA,"pH units",NA,"","A",""
"17SOO009","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0073,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO009","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0352,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO009","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",9.7,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO010","Color, True",2017-06-27,"COLOR","T",75,"color unit",NA,"color unit",1,"","A",""
"17SOO010","Nitrate+Nitrite as Nitrogen",2017-06-27,"NO3NO2N","T",0.0048,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO010","Nitrogen, ammonia (As N)",2017-06-27,"7664-41-7","T",0.65,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO010","NITROGEN, KJELDAHL, TOTAL",2017-06-27,"KN","T",1.32,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO010","pH of Color Analysis",2017-06-27,"PHCOLOR","T",5.83,"pH units",NA,"pH units",NA,"","A",""
"17SOO010","PHOSPHORUS, DISSOLVED (AS P)",2017-06-27,"7723-14-0","D",0.0107,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO010","PHOSPHORUS, TOTAL (AS P)",2017-06-27,"7723-14-0","T",0.0502,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO010","TOTAL ORGANIC CARBON",2017-06-27,"TOC","T",11.4,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO013","ALKALINITY, TOTAL (AS CaCO3)",2017-06-26,"ALK","T",108,"mg/l",1,"mg/l",2,"","A",""
"17SOO013","Chlorophyll A",2017-06-26,"479-61-8","T",12.8,"ug/l",NA,"ug/l",0.32,"","A",""
"17SOO013","Color, True",2017-06-26,"COLOR","T",35,"color unit",NA,"color unit",1,"","A",""
"17SOO013","Nitrate+Nitrite as Nitrogen",2017-06-26,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17SOO013","Nitrogen, ammonia (As N)",2017-06-26,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17SOO013","NITROGEN, KJELDAHL, TOTAL",2017-06-26,"KN","T",0.71,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO013","pH of Color Analysis",2017-06-26,"PHCOLOR","T",8.14,"pH units",NA,"pH units",NA,"","A",""
"17SOO013","PHOSPHORUS, DISSOLVED (AS P)",2017-06-26,"7723-14-0","D",0.0069,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO013","PHOSPHORUS, TOTAL (AS P)",2017-06-26,"7723-14-0","T",0.0267,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO013","TOTAL ORGANIC CARBON",2017-06-26,"TOC","T",8.1,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO015","ALKALINITY, TOTAL (AS CaCO3)",2017-06-28,"ALK","T",125,"mg/l",1,"mg/l",2,"","A",""
"17SOO015","Chlorophyll A",2017-06-28,"479-61-8","T",55.7,"ug/l",NA,"ug/l",1.6,"","A",""
"17SOO015","Color, True",2017-06-28,"COLOR","T",34,"color unit",NA,"color unit",1,"","A",""
"17SOO015","Nitrate+Nitrite as Nitrogen",2017-06-28,"NO3NO2N","T",NA,"mg/l",0.0025,"mg/l",0.0025,"U","U","Analyte was analyzed for but not detected"
"17SOO015","Nitrogen, ammonia (As N)",2017-06-28,"7664-41-7","T",0.0076,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO015","NITROGEN, KJELDAHL, TOTAL",2017-06-28,"KN","T",1.19,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO015","pH of Color Analysis",2017-06-28,"PHCOLOR","T",8.4,"pH units",NA,"pH units",NA,"","A",""
"17SOO015","PHOSPHORUS, DISSOLVED (AS P)",2017-06-28,"7723-14-0","D",0.0127,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO015","PHOSPHORUS, TOTAL (AS P)",2017-06-28,"7723-14-0","T",0.0676,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO015","TOTAL ORGANIC CARBON",2017-06-28,"TOC","T",10.3,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO016","Chlorophyll A",2017-06-28,"479-61-8","T",281,"ug/l",NA,"ug/l",16,"","A",""
"17SOO016","Color, True",2017-06-28,"COLOR","T",45,"color unit",NA,"color unit",1,"","A",""
"17SOO016","Nitrate+Nitrite as Nitrogen",2017-06-28,"NO3NO2N","T",0.0046,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO016","Nitrogen, ammonia (As N)",2017-06-28,"7664-41-7","T",1.09,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO016","NITROGEN, KJELDAHL, TOTAL",2017-06-28,"KN","T",2.18,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO016","pH of Color Analysis",2017-06-28,"PHCOLOR","T",7.95,"pH units",NA,"pH units",NA,"","A",""
"17SOO016","PHOSPHORUS, DISSOLVED (AS P)",2017-06-28,"7723-14-0","D",0.208,"mg/l",0.01,"mg/l",0.015,"","A",""
"17SOO016","PHOSPHORUS, TOTAL (AS P)",2017-06-28,"7723-14-0","T",0.289,"mg/l",0.02,"mg/l",0.03,"","A",""
"17SOO016","TOTAL ORGANIC CARBON",2017-06-28,"TOC","T",9.4,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO017","ALKALINITY, TOTAL (AS CaCO3)",2017-06-26,"ALK","T",115,"mg/l",1,"mg/l",2,"","A",""
"17SOO017","Chlorophyll A",2017-06-26,"479-61-8","T",22.9,"ug/l",NA,"ug/l",0.8,"","A",""
"17SOO017","Color, True",2017-06-26,"COLOR","T",130,"color unit",NA,"color unit",1,"","A",""
"17SOO017","Nitrate+Nitrite as Nitrogen",2017-06-26,"NO3NO2N","T",0.0798,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO017","Nitrogen, ammonia (As N)",2017-06-26,"7664-41-7","T",0.107,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO017","NITROGEN, KJELDAHL, TOTAL",2017-06-26,"KN","T",0.97,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO017","pH of Color Analysis",2017-06-26,"PHCOLOR","T",7.7,"pH units",NA,"pH units",NA,"","A",""
"17SOO017","PHOSPHORUS, DISSOLVED (AS P)",2017-06-26,"7723-14-0","D",0.171,"mg/l",0.01,"mg/l",0.015,"","A",""
"17SOO017","PHOSPHORUS, TOTAL (AS P)",2017-06-26,"7723-14-0","T",0.25,"mg/l",0.02,"mg/l",0.03,"","A",""
"17SOO017","TOTAL ORGANIC CARBON",2017-06-26,"TOC","T",12.8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO019","ALKALINITY, TOTAL (AS CaCO3)",2017-06-26,"ALK","T",132,"mg/l",1,"mg/l",2,"","A",""
"17SOO019","Chlorophyll A",2017-06-26,"479-61-8","T",131,"ug/l",NA,"ug/l",4,"","A",""
"17SOO019","Color, True",2017-06-26,"COLOR","T",55,"color unit",NA,"color unit",1,"","A",""
"17SOO019","Nitrate+Nitrite as Nitrogen",2017-06-26,"NO3NO2N","T",0.0043,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO019","Nitrogen, ammonia (As N)",2017-06-26,"7664-41-7","T",0.0129,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO019","NITROGEN, KJELDAHL, TOTAL",2017-06-26,"KN","T",2.12,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO019","pH of Color Analysis",2017-06-26,"PHCOLOR","T",7.93,"pH units",NA,"pH units",NA,"","A",""
"17SOO019","PHOSPHORUS, DISSOLVED (AS P)",2017-06-26,"7723-14-0","D",0.0233,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO019","PHOSPHORUS, TOTAL (AS P)",2017-06-26,"7723-14-0","T",0.231,"mg/l",0.02,"mg/l",0.03,"","A",""
"17SOO019","TOTAL ORGANIC CARBON",2017-06-26,"TOC","T",7.7,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO101","ALKALINITY, TOTAL (AS CaCO3)",2017-07-25,"ALK","T",NA,"mg/l",1,"mg/l",2,"U","U","Analyte was analyzed for but not detected"
"17SOO101","Chlorophyll A",2017-07-25,"479-61-8","T",9.31,"ug/l",NA,"ug/l",0.4,"","A",""
"17SOO101","Color, True",2017-07-25,"COLOR","T",34,"color unit",NA,"color unit",1,"","A",""
"17SOO101","Nitrate+Nitrite as Nitrogen",2017-07-25,"NO3NO2N","T",0.0025,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO101","Nitrogen, ammonia (As N)",2017-07-25,"7664-41-7","T",NA,"mg/l",8e-04,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"17SOO101","NITROGEN, KJELDAHL, TOTAL",2017-07-25,"KN","T",0.53,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO101","pH of Color Analysis",2017-07-25,"PHCOLOR","T",4.9,"pH units",NA,"pH units",NA,"","A",""
"17SOO101","PHOSPHORUS, DISSOLVED (AS P)",2017-07-25,"7723-14-0","D",0.0069,"mg/l",0.002,"mg/l",0.003,"","R","Accuracy error"
"17SOO101","PHOSPHORUS, TOTAL (AS P)",2017-07-25,"7723-14-0","T",0.0161,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO101","TOTAL ORGANIC CARBON",2017-07-25,"TOC","T",6,"mg/l",0.05,"mg/l",1,"","T",""
"17SOO102","Color, True",2017-07-25,"COLOR","T",35,"color unit",NA,"color unit",1,"","A",""
"17SOO102","Nitrate+Nitrite as Nitrogen",2017-07-25,"NO3NO2N","T",0.0033,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO102","Nitrogen, ammonia (As N)",2017-07-25,"7664-41-7","T",0.595,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO102","NITROGEN, KJELDAHL, TOTAL",2017-07-25,"KN","T",1.22,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO102","pH of Color Analysis",2017-07-25,"PHCOLOR","T",4.99,"pH units",NA,"pH units",NA,"","A",""
"17SOO102","PHOSPHORUS, DISSOLVED (AS P)",2017-07-25,"7723-14-0","D",0.0112,"mg/l",0.002,"mg/l",0.003,"","R","Accuracy error"
"17SOO102","PHOSPHORUS, TOTAL (AS P)",2017-07-25,"7723-14-0","T",0.0314,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO102","TOTAL ORGANIC CARBON",2017-07-25,"TOC","T",8.7,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO103","ALKALINITY, TOTAL (AS CaCO3)",2017-07-26,"ALK","T",83.2,"mg/l",1,"mg/l",2,"","A",""
"17SOO103","Chlorophyll A",2017-07-26,"479-61-8","T",70,"ug/l",NA,"ug/l",3.2,"","A",""
"17SOO103","Color, True",2017-07-26,"COLOR","T",70,"color unit",NA,"color unit",5,"","A",""
"17SOO103","Nitrate+Nitrite as Nitrogen",2017-07-26,"NO3NO2N","T",0.109,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO103","Nitrogen, ammonia (As N)",2017-07-26,"7664-41-7","T",0.0728,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO103","NITROGEN, KJELDAHL, TOTAL",2017-07-26,"KN","T",1.24,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO103","pH of Color Analysis",2017-07-26,"PHCOLOR","T",8.02,"pH units",NA,"pH units",NA,"","A",""
"17SOO103","PHOSPHORUS, DISSOLVED (AS P)",2017-07-26,"7723-14-0","D",0.0165,"mg/l",0.002,"mg/l",0.003,"","R","Accuracy error"
"17SOO103","PHOSPHORUS, TOTAL (AS P)",2017-07-26,"7723-14-0","T",0.0826,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO103","TOTAL ORGANIC CARBON",2017-07-26,"TOC","T",5.4,"mg/l",0.05,"mg/l",1,"","T",""
"17SOO105","ALKALINITY, TOTAL (AS CaCO3)",2017-07-24,"ALK","T",77.6,"mg/l",1,"mg/l",2,"","A",""
"17SOO105","Chlorophyll A",2017-07-24,"479-61-8","T",214,"ug/l",NA,"ug/l",16,"","A",""
"17SOO105","Color, True",2017-07-24,"COLOR","T",80,"color unit",NA,"color unit",5,"","A",""
"17SOO105","Nitrate+Nitrite as Nitrogen",2017-07-24,"NO3NO2N","T",0.0081,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO105","Nitrogen, ammonia (As N)",2017-07-24,"7664-41-7","T",0.113,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO105","NITROGEN, KJELDAHL, TOTAL",2017-07-24,"KN","T",5.08,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO105","pH of Color Analysis",2017-07-24,"PHCOLOR","T",7.56,"pH units",NA,"pH units",NA,"","A",""
"17SOO105","PHOSPHORUS, DISSOLVED (AS P)",2017-07-24,"7723-14-0","D",0.0257,"mg/l",0.002,"mg/l",0.003,"","R","Accuracy error"
"17SOO105","PHOSPHORUS, TOTAL (AS P)",2017-07-24,"7723-14-0","T",0.0891,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO105","TOTAL ORGANIC CARBON",2017-07-24,"TOC","T",14.8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"17SOO107","ALKALINITY, TOTAL (AS CaCO3)",2017-07-26,"ALK","T",100,"mg/l",1,"mg/l",2,"","A",""
"17SOO107","Carbon, Dissolved Organic (DOC)",2017-07-26,"DOC","D",6.2,"mg/l",0.05,"mg/l",1,"","A",""
"17SOO107","Chlorophyll A",2017-07-26,"479-61-8","T",5.39,"ug/l",NA,"ug/l",0.4,"","J","estimated value due to Equipment Blank error"
"17SOO107","Color, True",2017-07-26,"COLOR","T",80,"color unit",NA,"color unit",5,"","A",""
"17SOO107","Nitrate+Nitrite as Nitrogen",2017-07-26,"NO3NO2N","T",0.184,"mg/l",0.0025,"mg/l",0.0025,"","A",""
"17SOO107","Nitrogen, ammonia (As N)",2017-07-26,"7664-41-7","T",0.0311,"mg/l",8e-04,"mg/l",0.005,"","A",""
"17SOO107","NITROGEN, KJELDAHL, TOTAL",2017-07-26,"KN","T",0.75,"mg/l",0.08,"mg/l",0.1,"","A",""
"17SOO107","pH of Color Analysis",2017-07-26,"PHCOLOR","T",8.04,"pH units",NA,"pH units",NA,"","A",""
"17SOO107","PHOSPHORUS, DISSOLVED (AS P)",2017-07-26,"7723-14-0","D",0.0131,"mg/l",0.002,"mg/l",0.003,"","R","Accuracy error"
"17SOO107","PHOSPHORUS, TOTAL (AS P)",2017-07-26,"7723-14-0","T",0.0561,"mg/l",0.002,"mg/l",0.003,"","A",""
"17SOO107","SULFATE (AS SO4)",2017-07-26,"14808-79-8","T",5.6,"mg/l",0.2,"mg/l",2,"","A",""
