"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Manganese",2018-07-31 12:00:00,"7439-96-5","T",87.7,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Nickel",2018-07-31 12:00:00,"7440-02-0","D",0.84,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Nitrate+Nitrite as Nitrogen",2018-07-31 12:00:00,"NO3NO2N","T",0.995,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Nitrogen",2018-07-31 12:00:00,"KN","T",1.56,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Nitrogen, ammonia (As N)",2018-07-31 12:00:00,"7664-41-7","T",0.104,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-31 12:00:00,"KN","T",0.57,"mg/l",0.08,"mg/l",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","NITROGEN, NITRATE (AS N)",2018-07-31 12:00:00,"14797-55-8","T",0.953,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","NITROGEN, NITRITE",2018-07-31 12:00:00,"14797-65-0","T",0.042,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Orthophosphate as Phosphorus, Dissolved",2018-07-31 12:00:00,"PDORTHO","D",0.152,"mg/l",0.0014,"mg/l",0.005,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-31 12:00:00,"7723-14-0","T",0.189,"mg/l",0.01,"mg/l",0.025,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Potassium",2018-07-31 12:00:00,"7440-09-7","T",1930,"ug/l",70,"ug/l",2000,"EJ","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Silver",2018-07-31 12:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Sodium",2018-07-31 12:00:00,"7440-23-5","T",53200,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","SULFATE (AS SO4)",2018-07-31 12:00:00,"14808-79-8","T",11.2,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-31 12:00:00,"TDS","T",253,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","TURBIDITY",2018-07-31 12:00:00,"TURB","T",3.33,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Zinc",2018-07-31 12:00:00,"7440-66-6","T",4.8,"ug/l",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-07312018-WS","Zinc",2018-07-31 12:00:00,"7440-66-6","D",3.2,"ug/l",2.5,"ug/l",5,"NJ","R","lab error ; Accuracy error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-21 11:00:00,"ALK","T",72,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Aluminum",2018-08-21 11:00:00,"7429-90-5","D",9.4,"ug/l",2.3,"ug/l",10,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Arsenic",2018-08-21 11:00:00,"7440-38-2","T",0.8,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Cadmium",2018-08-21 11:00:00,"7440-43-9","D",0.52,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Calcium",2018-08-21 11:00:00,"7440-70-2","T",28300,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Carbon, Dissolved Organic (DOC)",2018-08-21 11:00:00,"DOC","D",5.5,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","CHLORIDE (AS CL)",2018-08-21 11:00:00,"16887-00-6","T",93.7,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Copper",2018-08-21 11:00:00,"7440-50-8","D",3.1,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Copper",2018-08-21 11:00:00,"7440-50-8","T",3.7,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Fluoride, undistilled",2018-08-21 11:00:00,"16984-48-8","T",0.12,"mg/l",0.004,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","HARDNESS (AS CACO3)",2018-08-21 11:00:00,"HARD","T",101,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Iron",2018-08-21 11:00:00,"7439-89-6","T",415,"ug/l",13,"ug/l",100,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Lead",2018-08-21 11:00:00,"7439-92-1","D",0.88,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Lead",2018-08-21 11:00:00,"7439-92-1","T",1.4,"ug/l",0.067,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Magnesium",2018-08-21 11:00:00,"7439-95-4","T",7260,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Manganese",2018-08-21 11:00:00,"7439-96-5","T",71.5,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Nickel",2018-08-21 11:00:00,"7440-02-0","D",0.93,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Nitrate+Nitrite as Nitrogen",2018-08-21 11:00:00,"NO3NO2N","T",1.63,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Nitrogen",2018-08-21 11:00:00,"KN","T",2.14,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Nitrogen, ammonia (As N)",2018-08-21 11:00:00,"7664-41-7","T",0.0171,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-21 11:00:00,"KN","T",0.51,"mg/l",0.08,"mg/l",0.1,"","T",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","NITROGEN, NITRATE (AS N)",2018-08-21 11:00:00,"14797-55-8","T",1.63,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","NITROGEN, NITRITE",2018-08-21 11:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Orthophosphate as Phosphorus, Dissolved",2018-08-21 11:00:00,"PDORTHO","D",0.209,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-21 11:00:00,"7723-14-0","T",0.221,"mg/l",0.02,"mg/l",0.05,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Potassium",2018-08-21 11:00:00,"7440-09-7","T",2280,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Silver",2018-08-21 11:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Sodium",2018-08-21 11:00:00,"7440-23-5","T",61200,"ug/l",44,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","SULFATE (AS SO4)",2018-08-21 11:00:00,"14808-79-8","T",11.1,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-21 11:00:00,"TDS","T",275,"mg/l",4,"mg/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","TURBIDITY",2018-08-21 11:00:00,"TURB","T",3.55,"ntu",0.06,"ntu",0.1,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Zinc",2018-08-21 11:00:00,"7440-66-6","D",2.7,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA-4.8","15-RAMA-4.8-08212018-WS","Zinc",2018-08-21 11:00:00,"7440-66-6","T",6.3,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 10:45:00,"ALK","T",5.6,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Aluminum",2018-07-11 10:45:00,"7429-90-5","D",30.1,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Arsenic",2018-07-11 10:45:00,"7440-38-2","T",0.4,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Cadmium",2018-07-11 10:45:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Calcium",2018-07-11 10:45:00,"7440-70-2","T",67700,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Carbon, Dissolved Organic (DOC)",2018-07-11 10:45:00,"DOC","D",3.7,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","CHLORIDE (AS CL)",2018-07-11 10:45:00,"16887-00-6","T",1340,"mg/l",5,"mg/l",80,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Copper",2018-07-11 10:45:00,"7440-50-8","T",13.8,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Copper",2018-07-11 10:45:00,"7440-50-8","D",12.9,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Fluoride, undistilled",2018-07-11 10:45:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","HARDNESS (AS CACO3)",2018-07-11 10:45:00,"HARD","T",255,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Iron",2018-07-11 10:45:00,"7439-89-6","T",53.1,"ug/l",13,"ug/l",100,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Lead",2018-07-11 10:45:00,"7439-92-1","D",NA,"ug/l",0.067,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Lead",2018-07-11 10:45:00,"7439-92-1","T",NA,"ug/l",0.067,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Magnesium",2018-07-11 10:45:00,"7439-95-4","T",20800,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Manganese",2018-07-11 10:45:00,"7439-96-5","T",365,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Nickel",2018-07-11 10:45:00,"7440-02-0","D",9.8,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 10:45:00,"NO3NO2N","T",25.6,"mg/l",0.04,"mg/l",0.1,"","R","Accuracy error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Nitrogen",2018-07-11 10:45:00,"KN","T",26.8,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 10:45:00,"7664-41-7","T",0.385,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 10:45:00,"KN","T",1.26,"mg/l",0.08,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 10:45:00,"14797-55-8","T",25.5,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","NITROGEN, NITRITE",2018-07-11 10:45:00,"14797-65-0","T",0.099,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Orthophosphate as Phosphorus, Dissolved",2018-07-11 10:45:00,"PDORTHO","D",0.0166,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 10:45:00,"7723-14-0","T",0.0825,"mg/l",0.002,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Potassium",2018-07-11 10:45:00,"7440-09-7","T",36400,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Silver",2018-07-11 10:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Sodium",2018-07-11 10:45:00,"7440-23-5","T",795000,"ug/l",440,"ug/l",10000,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","SULFATE (AS SO4)",2018-07-11 10:45:00,"14808-79-8","T",59.9,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 10:45:00,"TDS","T",2290,"mg/l",8,"mg/l",20,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","TURBIDITY",2018-07-11 10:45:00,"TURB","T",1.17,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error ; Holding Time error"
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Zinc",2018-07-11 10:45:00,"7440-66-6","D",39.6,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-KJSTP-001","15-RAMA-KJSTP-001-07112018-W","Zinc",2018-07-11 10:45:00,"7440-66-6","T",40.7,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-11 10:00:00,"ALK","T",6.8,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Aluminum",2018-07-11 10:00:00,"7429-90-5","D",25.1,"ug/l",2.3,"ug/l",10,"","R","Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Arsenic",2018-07-11 10:00:00,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Cadmium",2018-07-11 10:00:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Calcium",2018-07-11 10:00:00,"7440-70-2","T",69800,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Carbon, Dissolved Organic (DOC)",2018-07-11 10:00:00,"DOC","D",3.8,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","CHLORIDE (AS CL)",2018-07-11 10:00:00,"16887-00-6","T",1320,"mg/l",5,"mg/l",80,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Copper",2018-07-11 10:00:00,"7440-50-8","T",14.7,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Copper",2018-07-11 10:00:00,"7440-50-8","D",13.6,"ug/l",0.66,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Fluoride, undistilled",2018-07-11 10:00:00,"16984-48-8","T",NA,"mg/l",0.004,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","HARDNESS (AS CACO3)",2018-07-11 10:00:00,"HARD","T",262,"mg/l",NA,"mg/l",6.62,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Iron",2018-07-11 10:00:00,"7439-89-6","T",86.9,"ug/l",13,"ug/l",100,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Lead",2018-07-11 10:00:00,"7439-92-1","T",0.13,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Lead",2018-07-11 10:00:00,"7439-92-1","D",NA,"ug/l",0.067,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Magnesium",2018-07-11 10:00:00,"7439-95-4","T",21300,"ug/l",29,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Manganese",2018-07-11 10:00:00,"7439-96-5","T",402,"ug/l",1.7,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Nickel",2018-07-11 10:00:00,"7440-02-0","D",9.8,"ug/l",0.26,"ug/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Nitrate+Nitrite as Nitrogen",2018-07-11 10:00:00,"NO3NO2N","T",25.7,"mg/l",0.04,"mg/l",0.1,"","R","Accuracy error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Nitrogen",2018-07-11 10:00:00,"KN","T",26.8,"mg/l",NA,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Nitrogen, ammonia (As N)",2018-07-11 10:00:00,"7664-41-7","T",0.375,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-11 10:00:00,"KN","T",1.05,"mg/l",0.08,"mg/l",0.1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","NITROGEN, NITRATE (AS N)",2018-07-11 10:00:00,"14797-55-8","T",25.6,"mg/l",NA,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","NITROGEN, NITRITE",2018-07-11 10:00:00,"14797-65-0","T",0.108,"mg/l",0.007,"mg/l",0.01,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Orthophosphate as Phosphorus, Dissolved",2018-07-11 10:00:00,"PDORTHO","D",0.0176,"mg/l",0.0014,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-11 10:00:00,"7723-14-0","T",0.0818,"mg/l",0.002,"mg/l",0.005,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Potassium",2018-07-11 10:00:00,"7440-09-7","T",37200,"ug/l",70,"ug/l",2000,"E","J","estimated value due to lab error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Silver",2018-07-11 10:00:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Sodium",2018-07-11 10:00:00,"7440-23-5","T",814000,"ug/l",440,"ug/l",10000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","SULFATE (AS SO4)",2018-07-11 10:00:00,"14808-79-8","T",55.6,"mg/l",0.2,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-11 10:00:00,"TDS","T",2280,"mg/l",15,"mg/l",40,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","TURBIDITY",2018-07-11 10:00:00,"TURB","T",1.27,"ntu",0.06,"ntu",0.1,"","R","Holding Time error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Zinc",2018-07-11 10:00:00,"7440-66-6","D",41.9,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA-T25_3-0.2-07112018-W","Zinc",2018-07-11 10:00:00,"7440-66-6","T",45,"ug/l",2.5,"ug/l",5,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-23 11:20:00,"ALK","T",36.4,"mg/l",1,"mg/l",2,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Aluminum",2018-07-23 11:20:00,"7429-90-5","D",67.5,"ug/l",2.3,"ug/l",10,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Arsenic",2018-07-23 11:20:00,"7440-38-2","T",0.6,"ug/l",0.39,"ug/l",1,"J","R","estimated value due to lab error ; Precision error"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Cadmium",2018-07-23 11:20:00,"7440-43-9","D",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Calcium",2018-07-23 11:20:00,"7440-70-2","T",33300,"ug/l",110,"ug/l",1000,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Carbon, Dissolved Organic (DOC)",2018-07-23 11:20:00,"DOC","D",8.3,"mg/l",0.05,"mg/l",1,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","CHLORIDE (AS CL)",2018-07-23 11:20:00,"16887-00-6","T",137,"mg/l",0.5,"mg/l",8,"","A",""
"Ramapo RAS 2018","15-RAMA_T25_3-0.2","15-RAMA_T25-0.2-07232018-WS","Copper",2018-07-23 11:20:00,"7440-50-8","T",5.9,"ug/l",0.66,"ug/l",1,"","A",""
