"sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"18LHB136","Nitrate+Nitrite as Nitrogen",2018-07-18,"NO3NO2N","T",0.128,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LHB136","Nitrogen, ammonia (As N)",2018-07-18,"7664-41-7","T",0.224,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB136","NITROGEN, KJELDAHL, TOTAL",2018-07-18,"KN","T",0.69,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB136","pH of Color Analysis",2018-07-18,"PHCOLOR","T",7.75,"pH units",NA,"pH units",NA,"","A",""
"18LHB136","PHOSPHORUS, DISSOLVED (AS P)",2018-07-18,"7723-14-0","D",0.0609,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB136","PHOSPHORUS, TOTAL (AS P)",2018-07-18,"7723-14-0","T",0.158,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LHB136","TOTAL ORGANIC CARBON",2018-07-18,"TOC","T",4.3,"mg/l",0.05,"mg/l",1,"","T",""
"18LHB137","ALKALINITY, TOTAL (AS CaCO3)",2018-07-18,"ALK","T",44,"mg/l",1,"mg/l",2,"","A",""
"18LHB137","Chlorophyll A",2018-07-18,"479-61-8","T",2.47,"ug/l",NA,"ug/l",0.08,"","A",""
"18LHB137","Color, True",2018-07-18,"COLOR","T",28,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18LHB137","Nitrate+Nitrite as Nitrogen",2018-07-18,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","R","Analyte was analyzed for but not detected ; Precision error"
"18LHB137","Nitrogen, ammonia (As N)",2018-07-18,"7664-41-7","T",0.0081,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB137","NITROGEN, KJELDAHL, TOTAL",2018-07-18,"KN","T",0.39,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB137","pH of Color Analysis",2018-07-18,"PHCOLOR","T",7.8,"pH units",NA,"pH units",NA,"","A",""
"18LHB137","PHOSPHORUS, DISSOLVED (AS P)",2018-07-18,"7723-14-0","D",0.0101,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB137","PHOSPHORUS, TOTAL (AS P)",2018-07-18,"7723-14-0","T",0.0163,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB137","TOTAL ORGANIC CARBON",2018-07-18,"TOC","T",3.3,"mg/l",0.05,"mg/l",1,"","R","Equipment Blank error"
"18LHB139","ALKALINITY, TOTAL (AS CaCO3)",2018-07-16,"ALK","T",46.8,"mg/l",1,"mg/l",2,"","A",""
"18LHB139","Chlorophyll A",2018-07-16,"479-61-8","T",24.9,"ug/l",NA,"ug/l",1.6,"","A",""
"18LHB139","Color, True",2018-07-16,"COLOR","T",38,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18LHB139","Nitrate+Nitrite as Nitrogen",2018-07-16,"NO3NO2N","T",0.0065,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LHB139","Nitrogen, ammonia (As N)",2018-07-16,"7664-41-7","T",0.0298,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB139","NITROGEN, KJELDAHL, TOTAL",2018-07-16,"KN","T",1.24,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LHB139","pH of Color Analysis",2018-07-16,"PHCOLOR","T",7.48,"pH units",NA,"pH units",NA,"","A",""
"18LHB139","PHOSPHORUS, DISSOLVED (AS P)",2018-07-16,"7723-14-0","D",0.0143,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB139","PHOSPHORUS, TOTAL (AS P)",2018-07-16,"7723-14-0","T",0.0415,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB139","TOTAL ORGANIC CARBON",2018-07-16,"TOC","T",7.3,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LHB141","ALKALINITY, TOTAL (AS CaCO3)",2018-07-17,"ALK","T",105,"mg/l",1,"mg/l",2,"","A",""
"18LHB141","Chlorophyll A",2018-07-17,"479-61-8","T",23.5,"ug/l",NA,"ug/l",0.8,"","A",""
"18LHB141","Color, True",2018-07-17,"COLOR","T",31,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18LHB141","Nitrate+Nitrite as Nitrogen",2018-07-17,"NO3NO2N","T",0.0079,"mg/l",7e-04,"mg/l",0.002,"","R","Precision error"
"18LHB141","Nitrogen, ammonia (As N)",2018-07-17,"7664-41-7","T",0.0411,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB141","NITROGEN, KJELDAHL, TOTAL",2018-07-17,"KN","T",0.36,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB141","pH of Color Analysis",2018-07-17,"PHCOLOR","T",7.71,"pH units",NA,"pH units",NA,"","A",""
"18LHB141","PHOSPHORUS, DISSOLVED (AS P)",2018-07-17,"7723-14-0","D",0.0122,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB141","PHOSPHORUS, TOTAL (AS P)",2018-07-17,"7723-14-0","T",0.0288,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB141","TOTAL ORGANIC CARBON",2018-07-17,"TOC","T",9,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LHB201","ALKALINITY, TOTAL (AS CaCO3)",2018-08-15,"ALK","T",66,"mg/l",1,"mg/l",2,"","A",""
"18LHB201","Arsenic",2018-08-15,"7440-38-2","T",1.9,"ug/l",0.39,"ug/l",1,"","A",""
"18LHB201","Carbon, Dissolved Organic (DOC)",2018-08-15,"DOC","D",5.8,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB201","Chlorophyll A",2018-08-15,"479-61-8","T",11.4,"ug/l",NA,"ug/l",0.64,"","A",""
"18LHB201","Color, True",2018-08-15,"COLOR","T",28,"color unit",NA,"color unit",1,"","T",""
"18LHB201","Iron",2018-08-15,"7439-89-6","T",201,"ug/l",13,"ug/l",100,"","A",""
"18LHB201","Manganese",2018-08-15,"7439-96-5","T",122,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB201","Nitrate+Nitrite as Nitrogen",2018-08-15,"NO3NO2N","T",0.0102,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB201","Nitrogen, ammonia (As N)",2018-08-15,"7664-41-7","T",0.101,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB201","NITROGEN, KJELDAHL, TOTAL",2018-08-15,"KN","T",0.68,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB201","pH of Color Analysis",2018-08-15,"PHCOLOR","T",7.86,"pH units",NA,"pH units",NA,"","A",""
"18LHB201","PHOSPHORUS, DISSOLVED (AS P)",2018-08-15,"7723-14-0","D",0.0068,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB201","PHOSPHORUS, TOTAL (AS P)",2018-08-15,"7723-14-0","T",0.0298,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB201","SULFATE (AS SO4)",2018-08-15,"14808-79-8","T",4.8,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB201","UV 254",2018-08-15,"UV254","T",0.115,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB203","ALKALINITY, TOTAL (AS CaCO3)",2018-08-14,"ALK","T",16.4,"mg/l",1,"mg/l",2,"","A",""
"18LHB203","Carbon, Dissolved Organic (DOC)",2018-08-14,"DOC","D",4.2,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB203","Chlorophyll A",2018-08-14,"479-61-8","T",9.7,"ug/l",NA,"ug/l",0.4,"","A",""
"18LHB203","Color, True",2018-08-14,"COLOR","T",23,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB203","Nitrate+Nitrite as Nitrogen",2018-08-14,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB203","Nitrogen, ammonia (As N)",2018-08-14,"7664-41-7","T",0.0092,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB203","NITROGEN, KJELDAHL, TOTAL",2018-08-14,"KN","T",0.36,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB203","pH of Color Analysis",2018-08-14,"PHCOLOR","T",7.46,"pH units",NA,"pH units",NA,"","A",""
"18LHB203","PHOSPHORUS, DISSOLVED (AS P)",2018-08-14,"7723-14-0","D",NA,"mg/l",0.002,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected"
"18LHB203","PHOSPHORUS, TOTAL (AS P)",2018-08-14,"7723-14-0","T",0.0093,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB203","SULFATE (AS SO4)",2018-08-14,"14808-79-8","T",6.1,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB203","UV 254",2018-08-14,"UV254","T",0.112,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB204","Arsenic",2018-08-14,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"18LHB204","Carbon, Dissolved Organic (DOC)",2018-08-14,"DOC","D",3.1,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB204","Color, True",2018-08-14,"COLOR","T",36,"color unit",NA,"color unit",1,"","T",""
"18LHB204","Iron",2018-08-14,"7439-89-6","T",1110,"ug/l",13,"ug/l",100,"","A",""
"18LHB204","Manganese",2018-08-14,"7439-96-5","T",376,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB204","Nitrate+Nitrite as Nitrogen",2018-08-14,"NO3NO2N","T",0.029,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB204","Nitrogen, ammonia (As N)",2018-08-14,"7664-41-7","T",0.0883,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB204","NITROGEN, KJELDAHL, TOTAL",2018-08-14,"KN","T",0.29,"mg/l",0.08,"mg/l",0.1,"","R","Equipment Blank error"
"18LHB204","pH of Color Analysis",2018-08-14,"PHCOLOR","T",6.9,"pH units",NA,"pH units",NA,"","A",""
"18LHB204","PHOSPHORUS, DISSOLVED (AS P)",2018-08-14,"7723-14-0","D",0.008,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB204","PHOSPHORUS, TOTAL (AS P)",2018-08-14,"7723-14-0","T",0.0208,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB204","SULFATE (AS SO4)",2018-08-14,"14808-79-8","T",6.4,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB204","UV 254",2018-08-14,"UV254","T",0.11,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB205","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",26,"mg/l",1,"mg/l",2,"","A",""
"18LHB205","Chlorophyll A",2018-08-13,"479-61-8","T",30.3,"ug/l",NA,"ug/l",1.6,"","A",""
"18LHB205","Color, True",2018-08-13,"COLOR","T",85,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LHB205","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0048,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB205","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.0129,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB205","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.69,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB205","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.66,"pH units",NA,"pH units",NA,"","A",""
"18LHB205","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0094,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB205","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0359,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB205","TOTAL ORGANIC CARBON",2018-08-13,"TOC","T",9.2,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LHB209","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",87.6,"mg/l",1,"mg/l",2,"","A",""
"18LHB209","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",10.2,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB209","Chlorophyll A",2018-08-13,"479-61-8","T",21,"ug/l",NA,"ug/l",0.64,"","A",""
"18LHB209","Color, True",2018-08-13,"COLOR","T",95,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LHB209","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0074,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB209","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.0324,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB209","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.84,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB209","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.81,"pH units",NA,"pH units",NA,"","A",""
"18LHB209","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0168,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB209","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0426,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB209","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",6.8,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB209","UV 254",2018-08-13,"UV254","T",0.324,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB210","Arsenic",2018-08-13,"7440-38-2","T",1.7,"ug/l",0.39,"ug/l",1,"","A",""
"18LHB210","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",10.1,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB210","Color, True",2018-08-13,"COLOR","T",180,"color unit",NA,"color unit",10,"","A",""
"18LHB210","Iron",2018-08-13,"7439-89-6","T",4000,"ug/l",13,"ug/l",100,"","A",""
"18LHB210","Manganese",2018-08-13,"7439-96-5","T",4030,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB210","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0215,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB210","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",2.45,"mg/l",0.008,"mg/l",0.05,"","A",""
"18LHB210","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",4.32,"mg/l",0.08,"mg/l",0.1,"","A",""
"18LHB210","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.66,"pH units",NA,"pH units",NA,"","A",""
"18LHB210","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.61,"mg/l",0.04,"mg/l",0.1,"","A",""
"18LHB210","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.74,"mg/l",0.02,"mg/l",0.05,"","A",""
"18LHB210","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",3.7,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB210","UV 254",2018-08-13,"UV254","T",0.437,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB211","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",20,"mg/l",1,"mg/l",2,"","A",""
"18LHB211","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",5.8,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB211","Chlorophyll A",2018-08-13,"479-61-8","T",10.6,"ug/l",NA,"ug/l",0.32,"","A",""
"18LHB211","Color, True",2018-08-13,"COLOR","T",25,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB211","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0043,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB211","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.013,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB211","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.63,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB211","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.7,"pH units",NA,"pH units",NA,"","A",""
"18LHB211","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0061,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB211","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0189,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB211","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",6.1,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB211","UV 254",2018-08-13,"UV254","T",0.117,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB212","Arsenic",2018-08-13,"7440-38-2","T",0.94,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"18LHB212","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",5.4,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB212","Color, True",2018-08-13,"COLOR","T",170,"color unit",NA,"color unit",10,"","A",""
"18LHB212","Iron",2018-08-13,"7439-89-6","T",4480,"ug/l",13,"ug/l",100,"","A",""
"18LHB212","Manganese",2018-08-13,"7439-96-5","T",4020,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB212","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0211,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB212","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.149,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB212","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.94,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB212","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.55,"pH units",NA,"pH units",NA,"","A",""
"18LHB212","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0087,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB212","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0598,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB212","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",3,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB212","UV 254",2018-08-13,"UV254","T",0.264,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB213","ALKALINITY, TOTAL (AS CaCO3)",2018-08-15,"ALK","T",111,"mg/l",1,"mg/l",2,"","A",""
"18LHB213","Chlorophyll A",2018-08-15,"479-61-8","T",22.4,"ug/l",NA,"ug/l",0.8,"","A",""
"18LHB213","Color, True",2018-08-15,"COLOR","T",53,"color unit",NA,"color unit",1,"","J","estimated value due to Equipment Blank error"
"18LHB213","Nitrate+Nitrite as Nitrogen",2018-08-15,"NO3NO2N","T",0.0353,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB213","Nitrogen, ammonia (As N)",2018-08-15,"7664-41-7","T",0.0492,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB213","NITROGEN, KJELDAHL, TOTAL",2018-08-15,"KN","T",0.84,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB213","pH of Color Analysis",2018-08-15,"PHCOLOR","T",7.89,"pH units",NA,"pH units",NA,"","A",""
"18LHB213","PHOSPHORUS, DISSOLVED (AS P)",2018-08-15,"7723-14-0","D",0.0638,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB213","PHOSPHORUS, TOTAL (AS P)",2018-08-15,"7723-14-0","T",0.127,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LHB213","TOTAL ORGANIC CARBON",2018-08-15,"TOC","T",7.8,"mg/l",0.05,"mg/l",1,"","J","estimated value due to Equipment Blank error"
"18LHB217","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",45.6,"mg/l",1,"mg/l",2,"","A",""
"18LHB217","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",4.9,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB217","Chlorophyll A",2018-08-13,"479-61-8","T",8.33,"ug/l",NA,"ug/l",0.64,"","A",""
"18LHB217","Color, True",2018-08-13,"COLOR","T",31,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB217","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0145,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB217","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.145,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB217","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.54,"mg/l",0.08,"mg/l",0.1,"","T",""
"18LHB217","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.68,"pH units",NA,"pH units",NA,"","A",""
"18LHB217","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0409,"mg/l",0.002,"mg/l",0.005,"","R","Result should be less than the total"
"18LHB217","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0098,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB217","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",8.1,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB217","UV 254",2018-08-13,"UV254","T",0.0845,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB218","Arsenic",2018-08-13,"7440-38-2","T",0.98,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"18LHB218","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",4.6,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB218","Color, True",2018-08-13,"COLOR","T",32,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB218","Iron",2018-08-13,"7439-89-6","T",439,"ug/l",13,"ug/l",100,"","A",""
"18LHB218","Manganese",2018-08-13,"7439-96-5","T",218,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB218","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0103,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB218","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.153,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB218","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.56,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB218","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.69,"pH units",NA,"pH units",NA,"","A",""
"18LHB218","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0118,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB218","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0412,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB218","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",8,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB218","UV 254",2018-08-13,"UV254","T",0.082,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB219","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",53.2,"mg/l",1,"mg/l",2,"","A",""
"18LHB219","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",7.6,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB219","Chlorophyll A",2018-08-13,"479-61-8","T",16.7,"ug/l",NA,"ug/l",0.64,"","A",""
"18LHB219","Color, True",2018-08-13,"COLOR","T",95,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LHB219","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0024,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB219","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.0068,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB219","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",0.6,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB219","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.5,"pH units",NA,"pH units",NA,"","A",""
"18LHB219","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.0092,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB219","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.0358,"mg/l",0.002,"mg/l",0.005,"","A",""
"18LHB219","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",5,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB219","UV 254",2018-08-13,"UV254","T",0.218,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB220","Arsenic",2018-08-13,"7440-38-2","T",NA,"ug/l",0.39,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"18LHB220","Carbon, Dissolved Organic (DOC)",2018-08-13,"DOC","D",4.9,"mg/l",0.05,"mg/l",1,"","A",""
"18LHB220","Color, True",2018-08-13,"COLOR","T",100,"color unit",NA,"color unit",5,"","J","estimated value due to Equipment Blank error"
"18LHB220","Iron",2018-08-13,"7439-89-6","T",2290,"ug/l",13,"ug/l",100,"","A",""
"18LHB220","Manganese",2018-08-13,"7439-96-5","T",1720,"ug/l",1.7,"ug/l",10,"","A",""
"18LHB220","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",0.0146,"mg/l",7e-04,"mg/l",0.002,"","A",""
"18LHB220","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.546,"mg/l",8e-04,"mg/l",0.005,"","A",""
"18LHB220","NITROGEN, KJELDAHL, TOTAL",2018-08-13,"KN","T",1.03,"mg/l",0.08,"mg/l",0.1,"","J","estimated value due to Equipment Blank error"
"18LHB220","pH of Color Analysis",2018-08-13,"PHCOLOR","T",7.71,"pH units",NA,"pH units",NA,"","A",""
"18LHB220","PHOSPHORUS, DISSOLVED (AS P)",2018-08-13,"7723-14-0","D",0.15,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LHB220","PHOSPHORUS, TOTAL (AS P)",2018-08-13,"7723-14-0","T",0.192,"mg/l",0.01,"mg/l",0.025,"","A",""
"18LHB220","SULFATE (AS SO4)",2018-08-13,"14808-79-8","T",5.8,"mg/l",0.2,"mg/l",2,"","A",""
"18LHB220","UV 254",2018-08-13,"UV254","T",0.202,"1/cm",NA,"1/cm",NA,"","A",""
"18LHB221","ALKALINITY, TOTAL (AS CaCO3)",2018-08-13,"ALK","T",67.2,"mg/l",1,"mg/l",2,"","A",""
"18LHB221","Chlorophyll A",2018-08-13,"479-61-8","T",18,"ug/l",NA,"ug/l",0.64,"","A",""
"18LHB221","Color, True",2018-08-13,"COLOR","T",32,"color unit",NA,"color unit",1,"","R","Equipment Blank error"
"18LHB221","Nitrate+Nitrite as Nitrogen",2018-08-13,"NO3NO2N","T",NA,"mg/l",7e-04,"mg/l",0.002,"U","U","Analyte was analyzed for but not detected"
"18LHB221","Nitrogen, ammonia (As N)",2018-08-13,"7664-41-7","T",0.008,"mg/l",8e-04,"mg/l",0.005,"","A",""
